Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
653,2020-01-07 17:56:45.405405405,1009,510,3,183.66822490859687,6382.1409859754485,,Online,Critical,WH-3,Regular,Backorder,Neutral,True,Late,Cash,True,West,USA,Customer 653,+1-795-971-9198,customer.653.25@demo.com,"894 Park Ave, Los Angeles, USA",Product 59
831,2020-01-08 14:03:14.594594594,1025,539,5,139.6711631934251,985.9269533937775,0.05,Direct,Medium,WH-1,Regular,Backorder,Satisfied,False,Late,Cash,False,North,Canada,Customer 831,+1-199-989-3623,customer.831.50@sample.com,"599 Second St, New York, USA",Product 62
626,2020-01-05 09:17:50.270270270,1020,507,3,61.64267687282456,1402.1701146695768,0.1,Partner,Critical,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Wire Transfer,False,South,Mexico,Customer 626,+1-468-932-1348,customer.626.19@demo.com,"522 Second St, Chicago, USA",Product 98
431,2020-01-07 04:32:25.945945946,1038,502,2,395.2407696079184,3114.7722198515785,0.05,Reseller,Low,WH-1,Express,Cancelled,Satisfied,False,Damaged,Credit Card,True,North,USA,Customer 431,+1-860-627-3122,customer.431.48@sample.com,"420 Main St, Houston, USA",Product 21
923,2020-01-02 21:50:16.216216216,1099,528,6,97.88444504172807,6916.832430696043,0.15,Direct,Critical,WH-3,2-Day,Pending,Neutral,False,Not Specified,PayPal,True,South,Canada,Customer 923,+1-350-990-3483,customer.923.16@example.com,"256 Third St, New York, USA",Product 35
315,2020-01-06 11:40:32.432432432,1095,542,7,118.21786365187437,3869.3289473582868,0.05,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Canada,Customer 315,+1-242-161-2154,customer.315.81@sample.com,"961 Main St, Houston, USA",Product 73
526,2020-01-07 19:53:30.810810810,1092,557,3,482.8575310326912,9801.939773455848,,Reseller,Critical,WH-2,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,False,West,USA,Customer 526,+1-493-120-2828,customer.526.48@sample.com,"378 Park Ave, Chicago, USA",Product 67
667,2020-01-04 04:58:22.702702702,1070,526,1,225.2131946123615,1317.3054918129606,0.2,Partner,Medium,WH-2,2-Day,Pending,Neutral,True,Late,Cash,False,East,Canada,Customer 667,+1-753-530-2933,customer.667.55@sample.com,"738 Third St, Phoenix, USA",Product 3
311,2020-01-03 15:21:04.864864864,1024,526,3,103.88054341006463,6321.560437596849,,Reseller,High,WH-3,Express,Backorder,Unsatisfied,False,Not Specified,Cash,False,South,Mexico,Customer 311,+1-135-946-5517,customer.311.1@example.com,"691 Fourth St, Phoenix, USA",Product 86
627,2020-01-03 03:01:37.297297297,1011,525,4,384.57595675699713,3491.7252235945093,,Direct,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,Cash,False,North,Canada,Customer 627,+1-605-742-5333,customer.627.71@sample.com,"370 Fourth St, Chicago, USA",Product 70
908,2020-01-08 09:56:45.405405405,1054,530,9,36.140518524559866,7443.268284873524,,Online,Medium,WH-1,Express,Pending,Neutral,True,Wrong Item,Credit Card,False,South,Mexico,Customer 908,+1-723-210-9775,customer.908.1@demo.com,"302 Main St, Houston, USA",Product 50
553,2020-01-07 12:58:22.702702702,1047,538,4,102.38489681713305,3653.729294990532,0.1,Partner,High,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,PayPal,True,West,USA,Customer 553,+1-189-690-8607,customer.553.92@sample.com,"108 Park Ave, New York, USA",Product 73
724,2020-01-01 07:21:04.864864864,1033,518,1,,4699.317498845673,0.15,Reseller,Medium,WH-2,2-Day,Backorder,Satisfied,False,Late,Credit Card,True,South,USA,Customer 724,+1-615-833-2985,customer.724.84@demo.com,"754 Fourth St, Los Angeles, USA",Product 28
498,2020-01-07 14:42:09.729729729,1034,537,7,264.16348724649157,5989.166977385305,,Partner,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Credit Card,True,West,Mexico,Customer 498,+1-807-278-6167,customer.498.37@sample.com,"970 Fourth St, Houston, USA",Product 16
331,2020-01-07 20:58:22.702702702,1022,536,9,447.3535314683725,1989.720700509654,0.2,Online,High,WH-1,Overnight,Delivered,Unsatisfied,False,,Wire Transfer,False,South,Canada,Customer 331,+1-342-923-1723,customer.331.58@example.com,"915 Main St, Houston, USA",Product 36
45,2020-01-07 07:08:06.486486486,1004,540,8,45.17014505099139,4812.9041563971405,0.05,Reseller,High,WH-1,Regular,Delivered,Neutral,False,Wrong Item,Cash,True,West,Mexico,Customer 45,+1-969-186-9125,customer.45.38@example.com,"50 Fourth St, New York, USA",Product 7
327,2020-01-05 04:06:29.189189189,1035,558,6,148.42307232669762,,0.15,Online,Low,WH-1,Overnight,Cancelled,Neutral,False,Late,PayPal,False,North,Canada,Customer 327,+1-229-391-3959,customer.327.14@sample.com,"62 Third St, Los Angeles, USA",Product 16
555,2020-01-08 16:25:56.756756756,1092,547,9,488.7334076750823,629.9829402264705,0.2,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Wire Transfer,True,North,Canada,Customer 555,+1-407-201-6412,customer.555.8@demo.com,"656 Park Ave, Chicago, USA",Product 53
565,2020-01-04 01:43:47.027027027,1003,530,4,,9670.375874488798,0.15,Reseller,Critical,WH-3,2-Day,Delivered,Unsatisfied,True,,Credit Card,True,South,USA,Customer 565,+1-314-409-8549,customer.565.70@demo.com,"30 Fourth St, New York, USA",Product 46
574,2020-01-09 22:29:11.351351351,1092,512,4,439.9603228606961,3739.1064286378037,0.15,Reseller,High,WH-1,Regular,Pending,Neutral,True,Wrong Item,Wire Transfer,True,North,Mexico,Customer 574,+1-458-819-4187,customer.574.31@example.com,"66 Park Ave, Los Angeles, USA",Product 2
890,2020-01-01 12:19:27.567567567,1039,534,3,495.43278696222524,5695.824321862031,,Partner,High,WH-1,Express,Cancelled,Neutral,True,Wrong Item,Cash,True,West,Canada,Customer 890,+1-118-660-1471,customer.890.24@sample.com,"873 Fourth St, New York, USA",Product 9
449,2020-01-03 11:40:32.432432432,1068,523,3,97.83524983481712,1293.4866894601782,0.1,Direct,Low,WH-3,Overnight,Backorder,Satisfied,True,Wrong Item,Credit Card,False,North,Canada,Customer 449,+1-603-184-1930,customer.449.63@demo.com,"87 Main St, Houston, USA",Product 73
509,2020-01-06 23:08:06.486486486,1070,505,5,110.6131399663319,9377.113868157694,0.1,Reseller,Medium,WH-1,2-Day,Cancelled,Neutral,False,Late,Wire Transfer,True,East,Mexico,Customer 509,+1-727-235-9468,customer.509.65@demo.com,"133 Third St, Los Angeles, USA",Product 58
735,2020-01-06 13:11:21.081081081,1073,544,9,423.22982221606276,4313.886901345911,,Reseller,High,WH-1,Express,Cancelled,Neutral,False,Not Specified,Wire Transfer,False,East,Mexico,Customer 735,+1-405-971-6710,customer.735.66@sample.com,"457 Second St, Chicago, USA",Product 17
684,2020-01-05 15:21:04.864864864,1031,544,9,446.5192121417419,7437.106318693867,0.2,Reseller,Critical,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,North,Canada,Customer 684,+1-679-283-4266,customer.684.14@example.com,"423 Main St, New York, USA",Product 67
71,2020-01-07 23:47:01.621621621,1014,536,3,130.9436959089321,,0.2,Online,Medium,WH-3,Regular,Pending,Unsatisfied,False,Damaged,PayPal,True,East,Canada,Customer 71,+1-339-315-1176,customer.71.90@example.com,"652 Main St, Los Angeles, USA",Product 6
730,2020-01-09 07:08:06.486486486,1062,525,9,14.889600562640194,9568.376324158702,0.1,Reseller,Medium,WH-1,Express,Backorder,Unsatisfied,True,Damaged,PayPal,False,South,Canada,Customer 730,+1-236-346-9632,customer.730.7@sample.com,"389 Main St, Chicago, USA",Product 92
124,2020-01-02 22:42:09.729729729,1025,511,5,154.69772401019807,4662.696825859272,,Reseller,High,WH-1,Express,Delivered,Neutral,False,Wrong Item,Wire Transfer,True,West,Mexico,Customer 124,+1-778-534-3824,customer.124.57@example.com,"374 Third St, Phoenix, USA",Product 65
931,2020-01-04 23:08:06.486486486,1088,544,4,308.7517383247818,2478.996205080921,0.05,Reseller,High,WH-2,Express,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,South,USA,Customer 931,+1-269-400-3421,customer.931.35@demo.com,"344 Main St, Phoenix, USA",Product 44
882,2020-01-01 08:12:58.378378378,1088,506,1,,7422.234700247725,,Reseller,Low,WH-2,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,West,USA,Customer 882,+1-531-295-4795,customer.882.42@demo.com,"687 Main St, Los Angeles, USA",Product 3
624,2020-01-06 00:51:53.513513513,1047,524,7,250.63690739775092,4192.900304827193,,Partner,High,WH-1,Express,Cancelled,Unsatisfied,True,Late,Wire Transfer,False,East,Canada,Customer 624,+1-546-713-3866,customer.624.56@demo.com,"108 Third St, Chicago, USA",Product 30
546,2020-01-08 22:42:09.729729729,1030,550,6,17.543496928741153,6256.971189074742,0.2,Partner,Medium,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Mexico,Customer 546,+1-559-988-3968,customer.546.11@sample.com,"36 Second St, New York, USA",Product 37
755,2020-01-07 15:34:03.243243243,1059,545,9,327.6758236515268,1862.9598416711906,0.1,Reseller,Medium,WH-1,2-Day,Backorder,Satisfied,False,Late,Credit Card,False,North,USA,Customer 755,+1-275-528-2910,customer.755.93@demo.com,"162 Park Ave, Chicago, USA",Product 98
591,2020-01-08 09:04:51.891891891,1092,528,7,467.02814898505306,6787.428558582983,0.1,Direct,Critical,WH-2,Overnight,Backorder,Unsatisfied,True,,Wire Transfer,False,East,Canada,Customer 591,+1-359-186-4903,customer.591.72@example.com,"474 Second St, Chicago, USA",Product 14
990,2020-01-08 22:42:09.729729729,1033,530,1,401.1636666325015,2387.123480525355,0.05,Direct,High,WH-3,Overnight,Pending,Neutral,False,Not Specified,Credit Card,True,South,Canada,Customer 990,+1-900-267-4042,customer.990.19@example.com,"559 Third St, New York, USA",Product 20
122,2020-01-08 03:01:37.297297297,1004,529,2,,831.6597502341262,,Reseller,Medium,WH-3,Overnight,Backorder,Unsatisfied,False,Wrong Item,Cash,False,North,USA,Customer 122,+1-987-949-8980,customer.122.83@demo.com,"678 Fourth St, Phoenix, USA",Product 37
873,2020-01-08 01:56:45.405405405,1037,538,9,394.03174302686585,4402.493694996312,0.2,Direct,High,WH-1,Express,Delivered,Unsatisfied,True,Wrong Item,Wire Transfer,True,South,Canada,Customer 873,+1-854-926-9148,customer.873.97@sample.com,"335 Fourth St, Houston, USA",Product 16
620,2020-01-08 05:11:21.081081081,1060,519,9,20.73753109975439,1308.0356621477904,0.1,Direct,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Late,PayPal,True,East,Mexico,Customer 620,+1-976-679-8537,customer.620.14@demo.com,"519 Second St, Los Angeles, USA",Product 52
372,2020-01-06 20:45:24.324324324,1039,544,7,483.7542949016498,9794.370477040138,0.15,Partner,Critical,WH-3,Express,Cancelled,Unsatisfied,True,Not Specified,Credit Card,False,West,Mexico,Customer 372,+1-912-880-2178,customer.372.83@example.com,"943 Second St, Los Angeles, USA",Product 46
354,2020-01-05 06:03:14.594594594,1072,551,7,439.18271092335794,8332.479417243216,0.1,Online,Low,WH-3,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico,Customer 354,+1-784-434-4283,customer.354.91@demo.com,"266 Third St, New York, USA",Product 80
697,2020-01-09 04:06:29.189189189,1092,525,9,311.9872381036048,7170.02081408103,,Partner,High,WH-1,Express,Cancelled,Satisfied,False,,Cash,True,West,USA,Customer 697,+1-963-846-4598,customer.697.81@demo.com,"54 Main St, New York, USA",Product 37
829,2020-01-07 14:16:12.972972973,1093,542,2,,2421.792517002935,,Online,Medium,WH-1,Overnight,Delivered,Neutral,True,Wrong Item,Credit Card,True,West,USA,Customer 829,+1-662-557-3223,customer.829.83@demo.com,"400 Third St, Chicago, USA",Product 74
583,2020-01-08 21:24:19.459459459,1088,531,5,,8025.816350615923,,Reseller,Medium,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Credit Card,True,South,Mexico,Customer 583,+1-429-757-3669,customer.583.85@demo.com,"533 Fourth St, Houston, USA",Product 85
125,2020-01-07 20:58:22.702702702,1067,552,7,,8472.213752312837,,Reseller,High,WH-1,2-Day,Pending,Neutral,True,Not Specified,Credit Card,False,East,Mexico,Customer 125,+1-326-762-5363,customer.125.73@example.com,"67 Second St, Houston, USA",Product 60
128,2020-01-05 10:22:42.162162162,1027,547,6,164.6573984440415,4765.868295336196,0.15,Direct,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,Wire Transfer,True,North,USA,Customer 128,+1-944-139-1181,customer.128.97@example.com,"886 Main St, Los Angeles, USA",Product 59
887,2020-01-07 18:48:38.918918919,1061,538,3,433.5722909654984,,0.2,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada,Customer 887,+1-169-915-4086,customer.887.91@demo.com,"621 Main St, New York, USA",Product 76
789,2020-01-05 00:00:00.000000000,1017,510,5,314.03215467546556,3163.180149238419,,Reseller,Low,WH-3,Express,Pending,Neutral,True,Not Specified,Wire Transfer,False,East,USA,Customer 789,+1-981-513-5797,customer.789.68@demo.com,"304 Fourth St, Los Angeles, USA",Product 1
709,2020-01-06 04:32:25.945945946,1021,504,3,,4089.472530408273,,Partner,Critical,WH-1,Overnight,Pending,Unsatisfied,True,Damaged,PayPal,True,East,Canada,Customer 709,+1-896-732-5441,customer.709.65@sample.com,"228 Third St, Chicago, USA",Product 47
70,2020-01-03 04:06:29.189189189,1085,532,4,11.871762102705723,1858.5106653244009,0.15,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada,Customer 70,+1-527-450-8275,customer.70.20@example.com,"241 Fourth St, New York, USA",Product 95
618,2020-01-05 14:42:09.729729729,1036,541,3,153.26772410197464,5874.577030826247,0.2,Direct,High,WH-3,Overnight,Cancelled,Neutral,True,Wrong Item,Credit Card,True,South,Canada,Customer 618,+1-288-923-8084,customer.618.1@sample.com,"968 Park Ave, Houston, USA",Product 31
262,2020-01-04 08:38:55.135135135,1057,530,5,480.46644615866916,9843.888461879798,0.1,Reseller,High,WH-1,Regular,Pending,Satisfied,False,Wrong Item,Wire Transfer,True,East,USA,Customer 262,+1-771-319-9548,customer.262.51@example.com,"906 Main St, Los Angeles, USA",Product 95
426,2020-01-02 04:58:22.702702702,1027,514,9,285.4156692572598,882.451028587705,0.1,Direct,Low,WH-3,2-Day,Delivered,Satisfied,True,Damaged,Wire Transfer,True,North,USA,Customer 426,+1-841-863-1248,customer.426.51@demo.com,"719 Third St, Houston, USA",Product 77
777,2020-01-08 22:16:12.972972973,1082,516,9,404.20237479159294,4351.516838821972,,Online,Medium,WH-2,Overnight,Pending,Unsatisfied,False,Damaged,Cash,False,South,USA,Customer 777,+1-361-392-2793,customer.777.78@example.com,"868 Fourth St, Houston, USA",Product 21
840,2020-01-03 06:29:11.351351351,1042,504,2,221.84965093764018,1175.9789493401427,0.1,Online,Critical,WH-2,2-Day,Cancelled,Neutral,True,Not Specified,Cash,True,East,USA,Customer 840,+1-470-356-2720,customer.840.90@demo.com,"27 Park Ave, Houston, USA",Product 32
48,2020-01-02 16:51:53.513513513,1032,560,3,,2365.982550784165,0.2,Partner,Critical,WH-2,2-Day,Backorder,Neutral,False,Late,Credit Card,True,South,USA,Customer 48,+1-539-274-7023,customer.48.64@example.com,"427 Third St, New York, USA",Product 93
594,2020-01-04 07:47:01.621621621,1035,506,2,312.22396784774514,654.3127104898101,0.15,Online,Critical,WH-3,Regular,Pending,Neutral,True,Wrong Item,Wire Transfer,False,East,Mexico,Customer 594,+1-370-188-9657,customer.594.80@demo.com,"548 Main St, New York, USA",Product 4
605,2020-01-09 13:24:19.459459459,1014,541,3,448.71958368505295,1482.6240911745922,,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico,Customer 605,+1-235-504-4024,customer.605.99@example.com,"202 Second St, New York, USA",Product 25
379,2020-01-06 22:16:12.972972973,1072,532,9,169.39461567128524,9494.184324576287,0.1,Direct,Medium,WH-1,2-Day,Delivered,Neutral,False,,PayPal,True,West,Mexico,Customer 379,+1-269-258-7590,customer.379.32@sample.com,"535 Second St, Phoenix, USA",Product 60
643,2020-01-04 21:50:16.216216216,1024,549,4,262.35277325776434,1765.4942792979725,,Partner,High,WH-2,Express,Delivered,Unsatisfied,True,Not Specified,Cash,False,East,Mexico,Customer 643,+1-979-609-9858,customer.643.72@example.com,"71 Fourth St, Houston, USA",Product 13
518,2020-01-09 08:38:55.135135135,1085,550,5,476.19737821432733,,0.15,Reseller,Critical,WH-2,2-Day,Cancelled,Neutral,False,Late,Cash,True,West,USA,Customer 518,+1-812-485-9464,customer.518.46@sample.com,"869 Third St, New York, USA",Product 35
976,2020-01-02 07:08:06.486486486,1081,515,9,198.94282033153334,9017.459255455597,0.15,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Not Specified,Wire Transfer,False,East,Mexico,Customer 976,+1-675-978-1449,customer.976.95@example.com,"784 Third St, Phoenix, USA",Product 13
884,2020-01-05 01:17:50.270270270,1012,523,6,313.56783801778863,4234.8977301931445,0.2,Reseller,Critical,WH-3,Overnight,Pending,Unsatisfied,False,Late,Cash,False,North,USA,Customer 884,+1-301-974-6849,customer.884.69@example.com,"634 Main St, Los Angeles, USA",Product 56
472,2020-01-05 15:47:01.621621621,1001,554,4,182.94966669165473,2337.6357580865842,0.2,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,North,Mexico,Customer 472,+1-150-546-8437,customer.472.57@example.com,"554 Third St, New York, USA",Product 99
969,2020-01-08 19:40:32.432432432,1037,504,2,174.2867345383649,2156.8880375592453,0.05,Online,Low,WH-1,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,North,USA,Customer 969,+1-787-166-8055,customer.969.2@demo.com,"318 Second St, Chicago, USA",Product 74
706,2020-01-06 12:19:27.567567567,1036,519,1,211.85946656670995,1644.2497299673716,0.15,Partner,High,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,True,North,Mexico,Customer 706,+1-914-187-6182,customer.706.58@sample.com,"277 Second St, Los Angeles, USA",Product 44
630,2020-01-03 10:35:40.540540540,1087,501,5,137.5159330127624,9879.693506505686,,Online,Critical,WH-1,Overnight,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,Mexico,Customer 630,+1-300-241-9086,customer.630.61@sample.com,"905 Main St, New York, USA",Product 3
38,2020-01-08 17:04:51.891891891,1085,532,3,327.4305485353589,5179.406172156327,,Direct,Low,WH-3,2-Day,Delivered,Satisfied,False,Damaged,PayPal,False,West,USA,Customer 38,+1-394-534-7731,customer.38.10@demo.com,"596 Park Ave, Los Angeles, USA",Product 66
135,2020-01-08 13:11:21.081081081,1021,517,5,190.21513400051492,2148.2124783727095,0.15,Direct,Medium,WH-2,2-Day,Pending,Unsatisfied,False,Not Specified,Cash,False,South,Mexico,Customer 135,+1-333-474-6969,customer.135.23@example.com,"692 Park Ave, Los Angeles, USA",Product 22
774,2020-01-08 20:32:25.945945946,1070,542,9,334.2253013159297,2182.9584706149426,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Damaged,Wire Transfer,True,West,USA,Customer 774,+1-914-436-1891,customer.774.32@sample.com,"256 Fourth St, Los Angeles, USA",Product 61
152,2020-01-03 01:43:47.027027027,1090,501,8,237.4066281322169,2727.0432001093895,,Reseller,Low,WH-3,Overnight,Pending,Neutral,False,Wrong Item,PayPal,True,South,Canada,Customer 152,+1-792-763-7723,customer.152.54@example.com,"605 Second St, Houston, USA",Product 2
507,2020-01-09 11:40:32.432432432,1071,553,8,204.83006549090658,8580.458016143602,0.1,Direct,Medium,WH-3,Regular,Backorder,Unsatisfied,True,Late,Credit Card,False,South,USA,Customer 507,+1-672-408-2561,customer.507.63@example.com,"308 Fourth St, Los Angeles, USA",Product 61
107,2020-01-08 18:22:42.162162162,1034,558,8,222.03727664965527,6170.651560193233,0.1,Partner,High,WH-2,Express,Pending,Neutral,False,Wrong Item,PayPal,True,East,USA,Customer 107,+1-746-389-8711,customer.107.42@sample.com,"186 Second St, Chicago, USA",Product 6
